Unnamed: 0,ID,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Directors,Genres,Country,Language,Runtime,Kind
9098,9099,Yellow Colt,2014,,8.6,,0,0,1,0,0,Khoroldorj Choijoovanchig,Drama,"Mongolia,South Korea",Mongolian,91.0,movie
9099,9100,Selfie from Hell,2015,,5.5,,0,0,1,0,0,Erdal Ceylan,"Horror,Mystery",Canada,English,73.0,movie
9100,9101,The War of 1812,2011,,7.2,,0,0,1,0,0,"Diane Garey,Lawrence Hott","Drama,War",United States,English,120.0,movie
9101,9102,Classic Albums: Frank Zappa - Apostrophe (') Over-Nite Sensation,2007,all,8.0,,0,0,1,0,0,Matthew Longfellow,"Documentary,Music","United Kingdom,United States",English,97.0,episode
9102,9103,Chandamama Lo Amrutham,2014,,7.2,,0,0,1,0,0,Gunnam Gangaraju,"Adventure,Comedy,Fantasy",India,Telugu,139.0,movie
9103,9104,Code 2600,2011,7+,7.3,,0,0,1,0,0,Jeremy Zerechak,Documentary,U.S. Virgin Islands,,82.0,movie
9104,9105,Alex & the List,2018,7+,4.5,,0,0,1,0,0,Harris Goldberg,"Comedy,Romance",United States,English,112.0,movie
9105,9106,Raven's Touch,2015,13+,4.2,,0,0,1,0,0,"Marina Rice Bader,Dreya Weber",Drama,United States,English,84.0,movie
9106,9107,Pig,2011,,5.8,,0,0,1,0,0,Michael Sarnoski,Drama,United States,English,,NA
9107,9108,Dick Tracy Meets Gruesome,1947,,6.2,,0,0,1,0,0,John Rawlins,"Action,Crime,Drama,Mystery,Thriller",United States,English,65.0,movie
9108,9109,Los Punks: We Are All We Have,2016,,6.8,,0,0,1,0,0,Angela Boatwright,"Documentary,Music",United States,English,79.0,movie
9109,9110,Rosebud,1975,7+,5.1,33%,0,0,1,0,0,Otto Preminger,"Action,Adventure,Drama,Thriller",United States,English,126.0,movie
9110,9111,Escape to Burma,1955,7+,5.7,,0,0,1,0,0,Allan Dwan,Adventure,United States,English,87.0,movie
9111,9112,Double Exposure,1982,18+,4.9,,0,0,1,0,0,Lloyd French,"Comedy,Short",United States,English,20.0,movie
9112,9113,Love and Bullets,1979,7+,5.8,,0,0,1,0,0,"Stuart Rosenberg,John Huston","Action,Crime,Drama","United Kingdom,United States",English,103.0,movie
9113,9114,Not Waving but Drowning,2012,13+,6.0,,0,0,1,0,0,Devyn Waitt,Drama,United States,English,100.0,movie
9114,9115,My 2 Mommies,2018,,5.7,,0,0,1,0,0,Eric Quizon,Comedy,Philippines,"Filipino,Tagalog",102.0,movie
9115,9116,The Big Night,1951,,6.4,,0,0,1,0,0,Joseph Losey,"Drama,Film-Noir,Thriller",United States,English,75.0,movie
9116,9117,Manzil,1979,,7.1,,0,0,1,0,0,Basu Chatterjee,"Drama,Romance,Family",India,Hindi,113.0,movie
9117,9118,Long-Term Relationship,2006,,6.2,,0,0,1,0,0,Rob Williams,"Comedy,Drama,Romance",United States,English,97.0,movie
9118,9119,P.U.N.K.S,1999,7+,4.9,,0,0,1,0,0,Sean McNamara,"Comedy,Sci-Fi",United States,English,115.0,movie
9119,9120,Helena from the Wedding,2010,,4.5,50%,0,0,1,0,0,Joseph Infantolino,"Comedy,Drama",United States,English,89.0,movie
9120,9121,The Racing Scene,1969,all,7.7,,0,0,1,0,0,Andy Sidaris,Documentary,United States,English,92.0,movie
9121,9122,Gods,2008,,5.8,,0,0,1,0,0,Lukasz Palkowski,"Biography,Drama",Poland,Polish,120.0,tv series
9122,9123,Frank Sinatra: Concert for the Americas,1982,,8.4,,0,0,1,0,0,Walter C. Miller,Music,"Dominican Republic,United States",English,86.0,video movie
9123,9124,The Sweet Escape,2015,,6.5,,0,0,1,0,0,Bruno Podalydès,Comedy,France,"French,English",105.0,movie
9124,9125,The Amish: Shunned,2014,7+,6.6,,0,0,1,0,0,Callie T. Wiser,"Documentary,Biography,History",,English,113.0,episode
9125,9126,Catch.44,2011,18+,4.6,,0,0,1,0,0,Aaron Harvey,"Action,Crime,Drama,Thriller",United States,English,94.0,movie
9126,9127,A Romance of Happy Valley,1919,,6.1,,0,0,1,0,0,D.W. Griffith,"Drama,Romance",United States,English,76.0,movie
9127,9128,The Lost Choices,2015,,6.7,,0,0,1,0,0,Ahn Yong-Hoon,Thriller,South Korea,Korean,108.0,movie
9128,9129,11:11,2004,18+,3.6,,0,0,1,0,0,Evan Hara,"Short,Drama",United States,English,,movie
9129,9130,Fishing with Gandhi,1998,,6.2,,0,0,1,0,0,Gabe Weisert,Comedy,United States,English,69.0,movie
9130,9131,The Secret Life of Adolf Hitler,1958,,6.6,,0,0,1,0,0,Walter D. Engels,"Documentary,Biography,History",United States,"English,German",53.0,tv movie
9131,9132,Diving,2017,18+,5.7,40%,0,0,1,0,0,Mélanie Laurent,Drama,France,"French,English,Arabic",102.0,movie
9132,9133,Azorian: The Raising of the K-129,2011,7+,7.3,,0,0,1,0,0,Michael White,Documentary,Austria,English,105.0,tv movie
9133,9134,Discovering Bigfoot,2017,16+,3.9,,0,0,1,0,0,Todd Standing,Documentary,United States,English,90.0,video movie
9134,9135,Inch'Allah dimanche,2001,,5.8,,0,0,1,0,0,Yamina Benguigui,"Biography,Drama","France,Algeria","Arabic,French",98.0,movie
9135,9136,Remittance,2016,,7.9,,0,0,1,0,0,"Patrick Daly,Joel Fendelman","Drama,Family","Singapore,United States,Philippines","English,Tagalog",87.0,movie
9136,9137,The Time Travelers,1964,,5.1,,0,0,1,0,0,Ib Melchior,Sci-Fi,United States,English,82.0,movie
9137,9138,The Role,2013,,7.0,,0,0,1,0,0,Shyam Benegal,Drama,India,Hindi,142.0,movie
9138,9139,Paddle to Seattle: Journey Through the Inside Passage,2009,7+,7.2,,0,0,1,0,0,"J.J. Kelley,Josh Thomas","Documentary,Adventure,Comedy","United States,Canada",English,86.0,movie
9139,9140,Christmas Comes But Once a Year,1936,all,7.2,,0,0,1,0,0,"Dave Fleischer,Seymour Kneitel","Animation,Short,Comedy",United States,English,9.0,movie
9140,9141,New York Lately,2009,,7.7,,0,0,1,0,0,Gary King,Drama,United States,English,92.0,movie
9141,9142,Blind Trust,2007,13+,5.2,,0,0,1,0,0,Louis Bolduc,"Crime,Drama,Thriller",Canada,English,86.0,tv movie
9142,9143,The Great War,2020,18+,3.6,17%,0,0,1,0,0,Steven Luke,"Drama,War",United States,English,108.0,movie
9143,9144,Miss Conception,2008,18+,4.6,8%,0,0,1,0,0,Eric Styles,"Comedy,Romance","United Kingdom,United States,Germany",English,104.0,movie
9144,9145,The Brave One,1956,,6.6,,0,0,1,0,0,Neil Jordan,"Action,Crime,Drama,Thriller",United States,English,122.0,movie
9145,9146,The Trojan Horse,1961,,6.0,,0,0,1,0,0,Giorgio Ferroni,"Adventure,Drama,History,War","Italy,France,Yugoslavia",Italian,105.0,movie
9146,9147,2 Million Stupid Women,2009,18+,5.4,,0,0,1,0,0,Jamie Neese,Comedy,United States,English,102.0,movie
9147,9148,Snow White,2005,7+,5.8,,0,0,1,0,0,Rupert Sanders,"Action,Adventure,Drama,Fantasy","United States,United Kingdom",English,127.0,movie
9148,9149,Salt and Fire,2016,,4.2,32%,0,0,1,0,0,Werner Herzog,Thriller,"Germany,France,Mexico,Bolivia,United States","English,German,Quechua,Spanish",98.0,movie
9149,9150,Foreign Intrigue,1956,,5.9,,0,0,1,0,0,Sheldon Reynolds,"Crime,Drama,Mystery,Romance,Thriller",United States,"English,German,Swedish,French",100.0,movie
9150,9151,Vanakkam Chennai,2013,all,5.8,,0,0,1,0,0,Kiruthiga Udhayanidhi,"Comedy,Romance",India,Tamil,143.0,movie
9151,9152,Barnum!,1986,,7.5,,0,0,1,0,0,"Peter Coe,Terry Hughes","Biography,Musical",United Kingdom,English,113.0,tv movie
9152,9153,Living Proof,2017,,8.0,,0,0,1,0,0,Dan Ireland,"Biography,Drama",United States,English,125.0,movie
9153,9154,I Always Said Yes: The Many Lives of Wakefield Poole,2013,,7.6,,0,0,1,0,0,Jim Tushinski,"Documentary,Biography,History",United States,English,93.0,movie
9154,9155,A Deeper Shade of Blue,2011,7+,6.4,,0,0,1,0,0,Jack McCoy,"Documentary,History",Australia,English,90.0,movie
9155,9156,Lady Peacock,2014,,5.8,,0,0,1,0,0,A.J. Mattioli,"Comedy,Romance",United States,English,99.0,movie
9156,9157,Midway to Heaven,2011,7+,6.2,,0,0,1,0,0,Michael Flynn,"Comedy,Family,Romance",United States,English,80.0,movie
9157,9158,The Long Green Line,2008,,7.8,,0,0,1,0,0,Matthew Arnold,Documentary,United States,English,88.0,movie
9158,9159,Royal Deceit,1994,18+,5.6,,0,0,1,0,0,Gabriel Axel,"Adventure,Drama","Netherlands,United Kingdom,Denmark,France,Germany","English,Danish",103.0,movie
9159,9160,Simulation,2017,,6.6,,0,0,1,0,0,Hashem Al-Ghaili,"Short,Fantasy,Sci-Fi",Germany,English,24.0,movie
9160,9161,Act of God,2009,all,5.2,65%,0,0,1,0,0,Stewart Schill,"Comedy,Drama,Romance",United States,English,100.0,movie
9161,9162,Camp Cool Kids,2017,7+,4.7,,0,0,1,0,0,Lisa Arnold,Family,United States,English,104.0,video movie
9162,9163,Choppertown: The Sinners,2005,,7.3,,0,0,1,0,0,"Zack Coffman,Scott Di Lalla","Documentary,Action,Adventure",United States,English,93.0,movie
9163,9164,Swept Under,2015,,6.2,,0,0,1,0,0,Michel Poulette,"Mystery,Thriller",Canada,English,90.0,tv movie
9164,9165,Lavell Crawford: Home for the Holidays,2017,18+,6.6,,0,0,1,0,0,Brian Volk-Weiss,Comedy,United States,English,58.0,movie
9165,9166,Holes in My Shoes,2006,,7.8,,0,0,1,0,0,David Wachs,Documentary,United States,English,90.0,movie
9166,9167,The Greasy Hands Preachers,2014,all,7.8,,0,0,1,0,0,Clément Beauvais,Documentary,France,"English,French,Japanese",90.0,movie
9167,9168,Machine Gun McCain,1969,7+,6.1,,0,0,1,0,0,Giuliano Montaldo,"Crime,Drama,Thriller",Italy,English,96.0,movie
9168,9169,Bollywood Beats,2009,,5.7,,0,0,1,0,0,Mehul Shah,Comedy,United States,English,114.0,movie
9169,9170,Buddy Hackett Live and Uncensored,1983,,8.4,,0,0,1,0,0,Christopher Kelly,Comedy,United States,English,72.0,video movie
9170,9171,Little Miss Dolittle,2018,,5.9,,0,0,1,0,0,Joachim Masannek,"Comedy,Crime,Family,Fantasy",Germany,German,96.0,movie
9171,9172,Oceans Rising,2017,16+,2.4,,0,0,1,0,0,Adam Lipsius,"Action,Adventure,Drama,Sci-Fi,Thriller",United States,English,87.0,movie
9172,9173,Island Zero,2018,,4.6,,0,0,1,0,0,Josh Gerritsen,"Horror,Mystery,Sci-Fi,Thriller",United States,English,99.0,movie
9173,9174,Night Eyes 4: Fatal Passion,1996,18+,4.0,,0,0,1,0,0,Rodney McDonald,"Drama,Thriller",United States,English,101.0,tv movie
9174,9175,RSO [Registered Sex Offender],2008,,5.8,,0,0,1,0,0,Bob Byington,Comedy,United States,English,80.0,movie
9175,9176,Second in Command,2006,18+,5.0,,0,0,1,0,0,Simon Fellows,"Action,Thriller,War","United Kingdom,Romania",English,92.0,video movie
9176,9177,A Journey Into the Holocaust,2015,,7.6,,0,0,1,0,0,Paul Bachow,"Documentary,History","United States,Poland",English,93.0,movie
9177,9178,Tactical Force,2011,18+,4.8,,0,0,1,0,0,Adamo P. Cultraro,"Action,Comedy,Crime,Thriller",Canada,English,91.0,movie
9178,9179,Bringing Up Bobby,2011,13+,5.1,17%,0,0,1,0,0,Famke Janssen,Comedy,"United States,Netherlands,United Kingdom",English,93.0,movie
9179,9180,The Great St. Louis Bank Robbery,1959,,5.9,,0,0,1,0,0,"Charles Guggenheim,John Stix","Crime,Drama,Thriller",United States,English,89.0,movie
9180,9181,The Long Hair of Death,1964,,6.3,,0,0,1,0,0,Antonio Margheriti,Horror,Italy,Italian,96.0,movie
9181,9182,Black Creek,2018,,4.8,,0,0,1,0,0,James Crow,Horror,United States,English,80.0,movie
9182,9183,Galaxy of Horrors,2017,18+,4.6,,0,0,1,0,0,"Dennis Cabella,Javier Chillon,Todd Cobery,Andrew Desmond,Benni Diez,Marcello Ercole,Richard Karpala,Justin McConnell,Antonio Padovan,Fabio Prati,Ethan Shaftel,Marinko Spahic","Horror,Sci-Fi",Canada,"English,Italian,German",105.0,movie
9183,9184,Beneath the Helmet,2014,,8.0,,0,0,1,0,0,Wayne Kopping,"Documentary,Action,Biography,Drama","United States,Israel","English,Hebrew",80.0,movie
9184,9185,Brace for Impact,2016,,4.7,,0,0,1,0,0,Michel Poulette,Thriller,Canada,English,88.0,tv movie
9185,9186,Best Friends Forever,2013,,5.0,50%,0,0,1,0,0,,Romance,India,Hindi,24.0,tv movie
9186,9187,War,2014,,6.7,,0,0,1,0,0,Philip G. Atwell,"Action,Thriller","United States,Canada","English,Mandarin,Japanese,Cantonese",103.0,movie
9187,9188,Stranded,2001,18+,5.4,,0,0,1,0,0,Deon Taylor,"Action,Crime,Drama,Thriller",United States,English,96.0,movie
9188,9189,"Houston, We Have a Problem",2009,all,7.2,,0,0,1,0,0,Ziga Virc,"Documentary,History","Slovenia,Croatia,Germany,Czech Republic,Qatar","Slovenian,Serbian,Croatian,English",88.0,movie
9189,9190,Flirting with Danger,2006,16+,4.8,,0,0,1,0,0,Richard Roy,"Drama,Mystery,Thriller",Canada,English,120.0,tv movie
9190,9191,The House of Violent Desire,2018,,3.1,,0,0,1,0,0,Charlie Steeds,"Horror,Mystery,Thriller",United Kingdom,English,117.0,movie
9191,9192,Orion,2015,18+,5.7,,0,0,1,0,0,Asiel Norton,"Action,Drama,Fantasy,Sci-Fi,Thriller",United States,English,110.0,movie
9192,9193,A Royal Hangover,2014,,7.2,,0,0,1,0,0,Arthur Cauty,"Documentary,News","United Kingdom,France,United States",English,102.0,movie
9193,9194,When the Bough Breaks: A Documentary About Postpartum Depression,2017,,8.2,,0,0,1,0,0,Jamielyn Lippman,"Documentary,Drama",United States,English,93.0,movie
9194,9195,Starring Adam West,2013,7+,7.2,,0,0,1,0,0,James E. Tooley,"Documentary,Biography",United States,English,98.0,movie
9195,9196,Spring 1941,2007,18+,5.9,,0,0,1,0,0,Uri Barbash,"Drama,War","Poland,Israel",English,120.0,movie
9196,9197,The Longshot,1986,13+,5.5,,0,0,1,0,0,Paul Bartel,Comedy,United States,English,89.0,movie
9197,9198,Happy Anniversary and Goodbye,1974,,5.8,,0,0,1,0,0,Jack Donohue,"Comedy,Romance",United States,English,60.0,tv movie
9198,9199,Zapatista,1999,,6.8,,0,0,1,0,0,"Benjamin Eichert,Rick Rowley,Staale Sandberg",Documentary,United States,English,56.0,movie
9199,9200,Tales of the Rat Fink,2006,,6.6,,0,0,1,0,0,Ron Mann,"Documentary,Biography",Canada,English,78.0,movie
9200,9201,The First American,2016,,7.6,,0,0,1,0,0,Kevin Knoblock,"Biography,History",United States,English,95.0,movie
9201,9202,Everyday Rebellion,2013,,7.4,,0,0,1,0,0,"Arash T. Riahi,Arman T. Riahi",Documentary,"Austria,Switzerland,Germany,Greece,Belgium",English,118.0,movie
9202,9203,Cause for Alarm,1951,,6.5,,0,0,1,0,0,Sidney Hayers,"Crime,Drama",United Kingdom,English,101.0,movie
9203,9204,The Big Lift,1950,,6.5,,0,0,1,0,0,George Seaton,"Drama,War",United States,"English,German",120.0,movie
9204,9205,The House on Pine Street,2015,,5.2,,0,0,1,0,0,"Aaron Keeling,Austin Keeling","Drama,Horror",United States,English,111.0,movie
9205,9206,The Arena,1974,18+,5.3,,0,0,1,0,0,Steve Carver,"Action,Adventure","Italy,United States","Italian,English",90.0,movie
9206,9207,The Belle of Amherst,1976,,8.2,,0,0,1,0,0,Charles S. Dubin,"Biography,Drama",United States,English,90.0,tv movie
9207,9208,The American Ruling Class,2005,all,6.9,,0,0,1,0,0,John Kirby,"Comedy,Music","United Kingdom,United States",English,88.0,movie
9208,9209,Classic Albums: Rush - 2112 & Moving Pictures,2010,,8.3,,0,0,1,0,0,Martin R. Smith,"Documentary,Music",,,58.0,episode
9209,9210,Kaloori,2007,,7.3,,0,0,1,0,0,Balaji Sakthivel,Drama,India,"Tamil,Telugu",140.0,movie
9210,9211,The St Francisville Experiment,2000,13+,4.2,,0,0,1,0,0,Ted Nicolaou,"Horror,Mystery,Thriller",United States,English,79.0,movie
9211,9212,The Viking War,2019,,4.4,,0,0,1,0,0,"Suzy Spade,Louisa Warren",History,United Kingdom,English,103.0,movie
9212,9213,Minutes Past Midnight,2016,18+,5.0,,0,0,1,0,0,"Robert Boocheck,Lee Cronin,Francisco Sonic Kim,Ryan Lightbourn,Marc Martínez Jordán,Kevin McTurk,James Moran,Christian Rivers,Sid Zanforlin","Horror,Thriller",Canada,"English,Spanish",98.0,movie
9213,9214,Street Dogs of South Central,2013,18+,8.8,,0,0,1,0,0,Bill Marin,Documentary,United States,English,83.0,movie
9214,9215,Emma Smith: My Story,2008,7+,6.7,,0,0,1,0,0,"Gary Cook,T.C. Christensen","Biography,Drama,History",United States,English,98.0,movie
9215,9216,The Bronx Bull,2016,18+,4.8,,0,0,1,0,0,Martin Guigui,"Biography,Drama,Sport",United States,English,94.0,movie
9216,9217,Darkness Falls,1999,18+,5.7,,0,0,1,0,0,Jonathan Liebesman,"Fantasy,Horror,Mystery,Thriller","United States,Australia",English,86.0,movie
9217,9218,Frank vs. God,2014,7+,6.1,,0,0,1,0,0,Stewart Schill,"Comedy,Drama,Romance",United States,English,100.0,movie
9218,9219,A Harlot's Progress,2006,,7.0,,0,0,1,0,0,Justin Hardy,"Biography,Drama,History",United Kingdom,English,120.0,tv movie
9219,9220,Flight 666,2018,,4.3,,0,0,1,0,0,Rob Pallatina,Horror,United States,English,89.0,movie
9220,9221,David Spade: Take the Hit,1998,,6.5,,0,0,1,0,0,Keith Truesdell,"Documentary,Comedy",United States,English,56.0,movie
9221,9222,Baghdad Messi,2012,,7.3,,0,0,1,0,0,Sahim Omar Kalifa,"Short,Drama,Sport,War","United Arab Emirates,Belgium",Arabic,19.0,movie
9222,9223,Bernice Bobs Her Hair,1976,,6.8,,0,0,1,0,0,Joan Micklin Silver,Drama,United States,English,45.0,tv movie
9223,9224,Spirit of the Game,2016,7+,5.1,,0,0,1,0,0,Darran Scott,Biography,Australia,English,98.0,movie
9224,9225,Alice Cooper: Live at Montreux 2005,2006,,7.8,,0,0,1,0,0,Thierry Amsallem,Music,United States,English,93.0,video movie
9225,9226,Babar: King of the Elephants,1999,all,6.1,,0,0,1,0,0,Raymond Jafelice,"Family,Animation","Canada,France,Germany","English,French",80.0,movie
9226,9227,The Showdown,2011,,5.8,,0,0,1,0,0,Sergio Sollima,Western,"Italy,Spain",Italian,110.0,movie
9227,9228,Uncle Bob,2010,,6.8,,0,0,1,0,0,Robert Oppel,Documentary,United States,English,78.0,movie
9228,9229,Desire,2002,,5.6,,0,0,1,0,0,Laurent Bouhnik,"Drama,Romance",France,French,103.0,movie
9229,9230,Midnight Stallion,2013,,5.0,,0,0,1,0,0,William Dear,"Action,Drama,Family","Canada,United States",English,97.0,movie
9230,9231,First Lady,2018,18+,4.7,,0,0,1,0,0,Nina May,"Comedy,Romance",United States,English,101.0,movie
9231,9232,Peyote,2013,,5.8,,0,0,1,0,0,Omar Flores Sarabia,"Comedy,Drama,Romance",Mexico,Spanish,70.0,movie
9232,9233,Eddie Griffin: Undeniable,2018,7+,4.8,,0,0,1,0,0,Gobi M. Rahimi,Comedy,United States,English,74.0,movie
9233,9234,Jesus Fish,2008,,8.8,,0,0,1,0,0,Bryce McGuire,"Short,Drama,Thriller",United States,English,22.0,video movie
9234,9235,This Thing of Ours,2005,,5.1,40%,0,0,1,0,0,Danny Provenzano,"Crime,Drama",United States,English,100.0,movie
9235,9236,Adela,2008,,7.2,,0,0,1,0,0,Adolfo Alix Jr.,Drama,Philippines,"Filipino,Tagalog",88.0,tv series
9236,9237,Birds of Prey,1973,7+,6.8,,0,0,1,0,0,Cathy Yan,"Action,Adventure,Crime",United States,"English,Chinese",109.0,movie
9237,9238,Astronaut: The Last Push,2012,,5.3,,0,0,1,0,0,Eric Hayden,"Drama,Sci-Fi",United States,English,85.0,movie
9238,9239,BloodRayne,2005,18+,2.9,4%,0,0,1,0,0,Uwe Boll,"Action,Adventure,Fantasy,Horror","Germany,United States",English,95.0,movie
9239,9240,Guy X,2005,18+,5.1,42%,0,0,1,0,0,Saul Metzstein,"Comedy,War","Canada,Iceland,United Kingdom,United States",English,101.0,movie
9240,9241,Committed,2011,,5.4,,0,0,1,0,0,Lisa Krueger,"Comedy,Drama",United States,"English,Spanish",98.0,movie
9241,9242,Clint Eastwood: The Man from Malpaso,1994,,5.6,,0,0,1,0,0,Gene Feldman,"Documentary,Biography",United States,"French,Portuguese,Spanish,English",58.0,episode
9242,9243,X500,2016,,6.6,,0,0,1,0,0,Juan Andrés Arango Garcia,Drama,"Canada,Colombia,Mexico","Spanish,French,English,Tagalog",104.0,movie
9243,9244,"Silent Night, Bloody Night",1972,18+,5.6,,0,0,1,0,0,Theodore Gershuny,"Horror,Mystery,Thriller",United States,English,81.0,movie
9244,9245,The Perils of Pauline,1947,,6.5,,0,0,1,0,0,"Louis J. Gasnier,Donald MacKenzie","Action,Adventure,Drama",United States,English,199.0,movie
9245,9246,Is That You?,2014,,6.6,38%,0,0,1,0,0,Dani Menkin,"Drama,Romance","Israel,Canada,United States","English,Hebrew",81.0,movie
9246,9247,Marilyn Monroe Declassified,2015,,6.9,,0,0,1,0,0,Paul Davids,Documentary,United States,English,96.0,movie
9247,9248,A Force of One,1979,7+,5.2,,0,0,1,0,0,Paul Aaron,"Action,Crime,Drama,Thriller",United States,English,90.0,movie
9248,9249,The Medicine Game,2014,,8.6,,0,0,1,0,0,Lukas Korver,"Documentary,Drama",United States,English,68.0,NA
9249,9250,Guns Girls and Gangsters,1959,,6.3,,0,0,1,0,0,Edward L. Cahn,"Crime,Drama,Thriller",United States,English,70.0,movie
9250,9251,"Thank You, Mr. President: Helen Thomas at the White House",2008,,6.7,,0,0,1,0,0,Rory Kennedy,"Documentary,Biography",United States,English,47.0,tv movie
9251,9252,Blood Feast,2016,18+,4.6,,0,0,1,0,0,Herschell Gordon Lewis,Horror,United States,English,67.0,movie
9252,9253,"DOS μια ιστορία αγάπης, απ' την ανάποδη",2011,,5.6,,0,0,1,0,0,Vijay Krishna Acharya,"Action,Adventure",India,"Hindi,English",164.0,NA
9253,9254,Painted Horses,2017,,6.6,,0,0,1,0,0,Damian X. Fulton,Drama,United States,,91.0,movie
9254,9255,The Enemy Within,1994,,5.8,,0,0,1,0,0,,Drama,United States,English,43.0,tv series
9255,9256,Beyond Boundaries: The Harvey Weinstein Scandal,2018,16+,4.1,,0,0,1,0,0,Jordan Hill,Documentary,United Kingdom,English,94.0,movie
9256,9257,Salam,2018,,7.9,,0,0,1,0,0,Yen Tan,"Drama,Romance",United States,"English,Italian,Mandarin,Spanish",87.0,movie
9257,9258,Coming Home for Christmas,2013,,5.7,,0,0,1,0,0,Mel Damski,Romance,"United States,Canada",English,84.0,tv movie
9258,9259,Seclusion,2015,18+,3.6,,0,0,1,0,0,Marco Ferreri,"Drama,Romance","Italy,France",French,100.0,movie
9259,9260,Blessings: The Tsoknyi Nangchen Nuns of Tibet,2009,,7.7,,0,0,1,0,0,Victress Hitchcock,Documentary,United States,English,104.0,movie
9260,9261,3:19,2008,,5.5,,0,0,1,0,0,"Iñaki Antuñano,Martín Román",Short,Spain,Spanish,19.0,movie
9261,9262,"George Lopez: It's Not Me, It's You",2012,18+,5.1,,0,0,1,0,0,Troy Miller,"Documentary,Comedy",United States,"English,Spanish",56.0,movie
9262,9263,The Exonerated,2006,,6.4,,0,0,1,0,0,Bob Balaban,Drama,United States,English,95.0,tv movie
9263,9264,Ella Cinders,1926,,6.7,,0,0,1,0,0,Alfred E. Green,"Comedy,Romance",United States,English,75.0,movie
9264,9265,Halloween at Aunt Ethel's,2019,,4.6,,0,0,1,0,0,Joseph Mazzaferro,"Comedy,Horror,Thriller",United States,English,80.0,movie
9265,9266,Slappy and the Stinkers,1998,7+,5.0,,0,0,1,0,0,Barnet Kellman,"Comedy,Family",United States,English,78.0,movie
9266,9267,Wrath of Gods,2007,all,7.7,,0,0,1,0,0,Jon Einarsson Gustafsson,Documentary,"Canada,Iceland",English,42.0,movie
9267,9268,The Stork Club,1945,,6.5,,0,0,1,0,0,Hal Walker,"Comedy,Musical,Romance",United States,English,98.0,movie
9268,9269,Goodbye Carmen,2013,,7.9,,0,0,1,0,0,,"Comedy,News",,,,movie
9269,9270,First Flight: A Mother Hummingbird's Story,2009,,8.8,,0,0,1,0,0,"Don Carroll,Noriko Carroll","Documentary,Family",United States,English,47.0,video movie
9270,9271,Seeing Other People,2004,18+,5.8,39%,0,0,1,0,0,Wallace Wolodarsky,"Comedy,Romance",United States,English,90.0,movie
9271,9272,Gregory's Two Girls,1999,,5.0,,0,0,1,0,0,Bill Forsyth,Comedy,"United Kingdom,Germany",English,116.0,movie
9272,9273,Anuranan,2006,,6.8,,0,0,1,0,0,Aniruddha Roy Chowdhury,"Drama,Romance",India,"Bengali,Hindi",113.0,movie
9273,9274,Unforgotten: Twenty-Five Years After Willowbrook,1997,,6.4,,0,0,1,0,0,Jack Fisher,Documentary,United States,English,57.0,movie
9274,9275,Born Bad,2011,16+,4.4,,0,0,1,0,0,Jared Cohn,"Drama,Thriller",United States,English,86.0,video movie
9275,9276,A Model Daughter: The Killing of Caroline Byrne,2009,,6.3,,0,0,1,0,0,Tony Tilse,"Crime,Drama",Australia,English,94.0,tv movie
9276,9277,Foxtrot,1976,18+,5.9,,0,0,1,0,0,Samuel Maoz,Drama,"Israel,Switzerland,Germany,France","Hebrew,German",113.0,movie
9277,9278,The Line King: The Al Hirschfeld Story,1996,,7.1,,0,0,1,0,0,Susan Warms Dryfoos,"Documentary,Biography",United States,English,86.0,movie
9278,9279,Summer of '67,2018,,4.9,,0,0,1,0,0,Sharon Wilharm,"Drama,History,Romance",United States,English,83.0,movie
9279,9280,Erasing Eden,2016,,5.0,,0,0,1,0,0,Beth Dewey,Drama,United States,English,90.0,movie
9280,9281,Warrior Pride,2018,,6.8,,0,0,1,0,0,Janaya Black,"Drama,Sport",United States,English,136.0,movie
9281,9282,Shield for Murder,1954,,6.9,,0,0,1,0,0,"Howard W. Koch,Edmond O'Brien","Crime,Drama,Film-Noir",United States,English,82.0,movie
9282,9283,The Big Brass Ring,1999,7+,5.3,57%,0,0,1,0,0,George Hickenlooper,Drama,United States,"English,French,Latin",104.0,movie
9283,9284,I am from Titov Veles,2007,,6.2,,0,0,1,0,0,Teona Strugar Mitevska,Drama,"Republic of North Macedonia,Belgium,France,Slovenia",Macedonian,102.0,movie
9284,9285,Appointment in Tokyo,1945,,6.8,,0,0,1,0,0,Jack Hively,"Documentary,War",United States,English,56.0,movie
9285,9286,Collider,2018,,3.5,,0,0,1,0,0,Edgar Wright,Sci-Fi,United States,,,movie
9286,9287,Fall City,2018,,5.3,,0,0,1,0,0,Nathan D. Lee,"Drama,Romance",United States,English,93.0,movie
9287,9288,The Zero Boys,1986,18+,5.1,,0,0,1,0,0,Nico Mastorakis,"Action,Thriller,Horror",United States,English,89.0,movie
9288,9289,In Old California,1942,,6.4,,0,0,1,0,0,William C. McGann,"Action,Adventure,Drama,Romance,Western",United States,English,88.0,movie
9289,9290,The Tenants,2006,18+,5.2,32%,0,0,1,0,0,Danny Green,"Crime,Drama,Romance,Thriller","United States,Germany",English,93.0,movie
9290,9291,The Death of Richie,1977,,7.0,,0,0,1,0,0,Paul Wendkos,Drama,United States,English,97.0,tv movie
9291,9292,The Sleeping Tiger,1954,,6.5,,0,0,1,0,0,Joseph Losey,"Drama,Thriller","United Kingdom,United States",English,89.0,movie
